surah_number,surah_name,ayah_number,word,word_plain,meaning
23,المؤمنون,35,مُخۡرَجُونَ,مخرجون,أي: من قُبُورِكُم أحياءً.
23,المؤمنون,36,هَيۡهَاتَ,هيهات,بَعُدَ، أي: ما تُوعدُونَ به أيُّها القومُ.
23,المؤمنون,36,لِمَا تُوعَدُونَ,لما توعدون,هو البعثُ بَعْدَ الموتِ.
23,المؤمنون,37,وَمَا نَحۡنُ بِمَبۡعُوثِينَ,وما نحن بمبعوثين,أي: بَعْدَ المماتِ.
23,المؤمنون,38,إِنۡ هُوَ إِلَّا رَجُلٌ,إن هو إلا رجل,هو هُودٌ أو صالحٌ عليهما الصَّلاةُ والسَّلامُ.
23,المؤمنون,38,ٱفۡتَرَىٰ,ٱفترى,اختَلَقَ.
23,المؤمنون,38,بِمُؤۡمِنِينَ,بمؤمنين,بِمُصَدِّقِينَ.
23,المؤمنون,40,عَمَّا قَلِيلٖ,عما قليل,أي: بَعْدَ زَمَنٍ قَريبٍ.
23,المؤمنون,41,ٱلصَّيۡحَةُ,ٱلصيحة,صَوْتٌ شَدِيدٌ مُهْلِكٌ.
23,المؤمنون,41,بِٱلۡحَقِّ,بٱلحق,أي: يَسْتَحِقُّونَ ذَلك العذابَ؛ لِكُفْرِهم وطُغْيانِهم.
23,المؤمنون,41,فَجَعَلۡنَٰهُمۡ غُثَآءٗ,فجعلنهم غثاء,أي: أمْواتاً كَغُثَاءِ السَّيلِ الذي يَطْفُو على الماءِ.
23,المؤمنون,41,فَبُعۡدٗا,فبعدا,أي: عَن رَّحْمَةِ اللهِ.
23,المؤمنون,42,أَنشَأۡنَا,أنشأنا,خلَقْنا وأوْجَدْنا.
23,المؤمنون,42,قُرُونًا ءَاخَرِينَ,قرونا ءاخرين,أقْوَاماً آخَرِينَ مِثْلَ قَوْمِ لُوطٍ وشُعَيبٍ وأيُّوبَ ويونسَ عليهمُ الصَّلاةُ والسَّلامُ.
23,المؤمنون,43,مَا تَسۡبِقُ,ما تسبق,ما تَتَقَدَّمُ.
23,المؤمنون,43,أَجَلَهَا,أجلها,الوَقْتَ المَحْدُودَ لهلاكِها.
23,المؤمنون,43,وَمَا يَسۡتَـٔۡخِرُونَ,وما يستـخرون,ولا يتأخَّرُونَ.
23,المؤمنون,44,تَتۡرَا,تترا,يَتْبَعُ بعضُهم بَعْضاً.
23,المؤمنون,44,أَحَادِيثَ,أحاديث,أخْباراً يَتَحَدَّثُ الناسُ بها للعِبْرَةِ وغيرِها.
23,المؤمنون,44,فَبُعۡدٗا,فبعدا,أي: بُعْداً عَن رَّحْمَةِ اللهِ.
23,المؤمنون,45,بِـَٔايَٰتِنَا,بـايتنا,أي: بالمُعْجِزاتِ التِّسْعِ، وهي: العَصا، واليدُ البيضاءُ، والسِّنونَ المُجْدِبةُ، ونَقْصُ الثَّمَراتِ، والطُّوفانُ، والجَرادُ، والقُمَّلُ، والضَّفَادِعُ، والدَّمُ ﴿وَسُلۡطَٰنٖ مُّبِينٍ﴾: بُرْهانٍ مُظْهِرٍ لِلْحَقِّ.
23,المؤمنون,46,وَمَلَإِيْهِۦ,وملإيه,وأشْرَافِ قَومِه.
23,المؤمنون,46,عَالِينَ,عالين,مُسْتَعْلِينَ على النَّاسِ بالبَغْي والظُّلْمِ.
23,المؤمنون,47,لَنَا عَٰبِدُونَ,لنا عبدون,أي: مُنْقَادُون انِقيَادَ العَبِيدِ.
23,المؤمنون,50,ءَايَةٗ,ءاية,علامةً على عَظِيمِ قُدْرَتِنا.
23,المؤمنون,50,وَءَاوَيۡنَٰهُمَآ,وءاوينهما,وَجَعَلْنا لَهُما مأْوىً وَمنزِلاً.
23,المؤمنون,50,رَبۡوَةٖ,ربوة,بُقْعَةٍ مُرْتَفِعَةٍ.
23,المؤمنون,50,ذَاتِ قَرَارٖ,ذات قرار,أي: فيها أَسْبابُ الاسْتِقْرارِ من الزَّرعِ والثِّمارِ.
23,المؤمنون,50,وَمَعِينٖ,ومعين,وماءٍ جارٍ تَسْتَمْتِعُ بِرُؤيَتِه العُيونُ.
23,المؤمنون,51,مِنَ ٱلطَّيِّبَٰتِ,من ٱلطيبت,مايُسْتَطابُ مِنَ الحَلَالِ.
23,المؤمنون,52,أُمَّتُكُمۡ أُمَّةٗ وَٰحِدَةٗ,أمتكم أمة وحدة,دِينُكُم دِينٌ واحِدٌ وهو دَعْوةُ جَمِيعِ الأنْبِياءِ إلى عِبادَةِ اللهِ وَحْدَه لا شَرِيكَ لَه.
23,المؤمنون,53,فَتَقَطَّعُوٓاْ أَمۡرَهُم بَيۡنَهُمۡ,فتقطعوا أمرهم بينهم,تَفرَّقَ الأتْباعُ في أَمْرِ دِينِهِم.
23,المؤمنون,53,زُبُرٗا,زبرا,قِطَعاً وفِرَقاً.
23,المؤمنون,53,فَرِحُونَ,فرحون,مَسْرُورُونَ.
23,المؤمنون,54,فَذَرۡهُمۡ,فذرهم,فاتْرُكْهُم.
23,المؤمنون,54,فِي غَمۡرَتِهِمۡ,في غمرتهم,في غَفْلَتِهِم التي غَمَرَتْهُم وغَطَّتْهم مِن كُلِّ الجِهاتِ.
23,المؤمنون,54,حَتَّىٰ حِينٍ,حتى حين,إلى وَقْتِ نُزُولِ العَذَاب بِهِم.
23,المؤمنون,55,أَيَحۡسَبُونَ,أيحسبون,أَيظُنُّونَ.
23,المؤمنون,55,نُمِدُّهُم,نمدهم,نُعْطِيهِم اسْتِدْرَاجاً
23,المؤمنون,57,مُشۡفِقُونَ,مشفقون,وَجِلُونَ وحَذِرُونَ.
23,المؤمنون,60,يُؤۡتُونَ مَآ ءَاتَواْ,يؤتون ما ءاتوا,يُعْطُونَ ما أعْطَوا مِنَ الصَّدقاتِ.
23,المؤمنون,60,وَجِلَةٌ,وجلة,خائِفَةٌ.
23,المؤمنون,63,فِي غَمۡرَةٖ,في غمرة,في غَفْلَةٍ.
23,المؤمنون,63,مِن دُونِ ذَٰلِكَ,من دون ذلك,مِن دُونِ الشِّركِ.
23,المؤمنون,64,مُتۡرَفِيهِم,مترفيهم,مُنَعَّمِيهِم الذين أبْطَرَتْهُم النِّعَمُ.
23,المؤمنون,64,يَجۡـَٔرُونَ,يجـرون,يَصْرُخُون مُسْتَغِيثِينَ.
23,المؤمنون,65,لَا تَجۡـَٔرُواْ,لا تجـروا,لا تَصْرُخُوا.
23,المؤمنون,66,تَنكِصُونَ,تنكصون,تَرْجِعُونَ وَرَاءَكُم مُعْرِضِينَ عَنْ سَماعِ الآياتِ.
23,المؤمنون,67,بِهِۦ سَٰمِرٗا,به سمرا,أي: مُتَسامِرِينَ باللَّيلِ حَولَ الكَعْبَةِ.
23,المؤمنون,67,تَهۡجُرُونَ,تهجرون,تَتَكَلَّمُونَ بِساقِطِ القولِ.
23,المؤمنون,68,أَفَلَمۡ يَدَّبَّرُواْ ٱلۡقَوۡلَ,أفلم يدبروا ٱلقول,أفلم يَتَفَكَّرُوا في القرآنِ.
23,المؤمنون,70,جِنَّةُۢ,جنة,جُنُونٌ.
23,المؤمنون,71,بِذِكۡرِهِمۡ,بذكرهم,بالقرآنِ الذي فِيهِ عِزُّهُم وَشَرفُهُم.
23,المؤمنون,72,خَرۡجٗا,خرجا,أجْراً مِنَ المالِ.
23,المؤمنون,72,فَخَرَاجُ رَبِّكَ,فخراج ربك,ثوابُ اللهِ وعَطاؤُه.
23,المؤمنون,73,صِرَٰطٖ مُّسۡتَقِيمٖ,صرط مستقيم,دِينٍ قَوِيمٍ وهو الإسْلامُ.
23,المؤمنون,74,لَنَٰكِبُونَ,لنكبون,لمائِلُونَ ومُنْحَرِفُونَ عَنْه.
23,المؤمنون,75,مِن ضُرّٖ,من ضر,مِن جَدْبٍ وَجُوعٍ.
23,المؤمنون,75,لَلَجُّواْ,للجوا,لَتَمادَوا واسْتَمَرُّوا.
23,المؤمنون,75,فِي طُغۡيَٰنِهِمۡ,في طغينهم,في كُفْرِهِم وَعِنادِهِم.
23,المؤمنون,75,يَعۡمَهُونَ,يعمهون,يَتَرَدَّدُونَ.
23,المؤمنون,76,فَمَا ٱسۡتَكَانُواْ,فما ٱستكانوا,فما خَضَعُوا وما أظْهَرُوا المَسْكَنَةَ.
23,المؤمنون,76,وَمَا يَتَضَرَّعُونَ,وما يتضرعون,وما يَتَذَلَّلُونَ للهِ تعالى بالدُّعاءِ.
23,المؤمنون,77,مُبۡلِسُونَ,مبلسون,آيِسُونَ مِن كُلِّ خَيرٍ، مُتَحَيِّرُونَ.
23,المؤمنون,79,ذَرَأَكُمۡ,ذرأكم,خَلَقَكُم وبَثَّكُم.
23,المؤمنون,80,ٱخۡتِلَٰفُ ٱلَّيۡلِ وَٱلنَّهَارِ,ٱختلف ٱليل وٱلنهار,تَعاقُبُهُما وتَفَاوُتُهُما.
23,المؤمنون,81,ٱلۡأَوَّلُونَ,ٱلأولون,آباؤهُم وأَسْلافُهُم المُتَقَدِّمون.
23,المؤمنون,82,لَمَبۡعُوثُونَ,لمبعوثون,أي: من قُبُورِنا أَحْياءً.
23,المؤمنون,83,أَسَٰطِيرُ ٱلۡأَوَّلِينَ,أسطير ٱلأولين,الأكَاذِيبُ الَّتي كَتَبَها المُتَقَدِّمُونَ.
23,المؤمنون,85,أَفَلَا تَذَكَّرُونَ,أفلا تذكرون,أَنَّ اللهَ قادِرٌ على البَعْثِ والنُّشُورِ؟
23,المؤمنون,87,أَفَلَا تَتَّقُونَ,أفلا تتقون,أفلا تَخَافُونَ عِقابَ اللهِ على كُفْرِكُم وشِرْكِكُم؟
23,المؤمنون,88,مَلَكُوتُ كُلِّ شَيۡءٖ,ملكوت كل شيء,مالِكُ كُلِّ شَيءٍ والمُتَصَرِّفُ فِيه.
23,المؤمنون,88,يُجِيرُ,يجير,يُغِيثُ ويَحْمِي غيرَه.
23,المؤمنون,88,وَلَا يُجَارُ عَلَيۡهِ,ولا يجار عليه,ولا يُغِيثُ ولا يَحْمِي أَحَدٌ منه أَحَداً.
23,المؤمنون,89,فَأَنَّىٰ تُسۡحَرُونَ,فأنى تسحرون,فَكَيفَ تُصْرَفَونَ عَنِ الحقِّ، ويُخَيَّل إليكُم الكَذِبُ صِدْقاً، والفَاسِدُ صَحِيحاً؟
23,المؤمنون,90,لَكَٰذِبُونَ,لكذبون,أي: في شِرْكِهِم وإنْكَارِهِم البَعْثَ.
23,المؤمنون,91,لَذَهَبَ كُلُّ إِلَٰهِۭ بِمَا خَلَقَ,لذهب كل إله بما خلق,أي: لانْفَردَ كُلُّ مَعْبُودٍ بِمَخْلُوقَاتِه.
23,المؤمنون,91,وَلَعَلَا,ولعلا,وَلَغَلَبَ.
23,المؤمنون,91,سُبۡحَٰنَ ٱللَّهِ,سبحن ٱلله,تَنَزَّه وتَقَدَّسَ.
23,المؤمنون,91,عَمَّا يَصِفُونَ,عما يصفون,أي: من كَذِبِهِم وبُهْتانِهِم بِأَنَّ له شَرِيكاً أَوْ وَلَداً.
23,المؤمنون,92,وَٱلشَّهَٰدَةِ,وٱلشهدة,وما يُشاهَدُ.
23,المؤمنون,97,هَمَزَٰتِ,همزت,نَزَغات ووَسَاوِس.
23,المؤمنون,98,أَن يَحۡضُرُونِ,أن يحضرون,أي: مِنْ حُضُورِ الشَّياطِينِ في أُمُورِي.
23,المؤمنون,99,ٱرۡجِعُونِ,ٱرجعون,رُدُّوني إلى الدُّنيا.
23,المؤمنون,100,هُوَ قَآئِلُهَا,هو قائلها,يَقُولُها باللِّسانِ ولا يَعْمَلُ بِمُقْتَضاها.
23,المؤمنون,100,بَرۡزَخٌ,برزخ,هو الحاجِزُ الَّذي بين الموتِ والبَعْثِ.
23,المؤمنون,101,ٱلصُّورِ,ٱلصور,القَرْنِ الذي يُنفَخُ فيه للبعْثِ.
23,المؤمنون,101,فَلَآ أَنسَابَ بَيۡنَهُمۡ,فلا أنساب بينهم,أي: فلا تَنْفَعُهم أَنْسَابُهم، ولا يَتَفاخَرُونَ بها؛ مِنْ هَوْلِ الموْقِفِ.
23,المؤمنون,101,وَلَا يَتَسَآءَلُونَ,ولا يتساءلون,أي: لا يَسْأَلُ أَحَدٌ أَحَداً.
23,المؤمنون,102,ثَقُلَتۡ مَوَٰزِينُهُۥ,ثقلت موزينه,أي: بِكَثْرةِ حسناتِهِ.
23,المؤمنون,102,ٱلۡمُفۡلِحُونَ,ٱلمفلحون,الفائِزُونَ بالجنَّةِ والنَّجاةِ مِنَ النَّارِ.
23,المؤمنون,103,خَفَّتۡ مَوَٰزِينُهُۥ,خفت موزينه,أي: قَلَّتْ أعْمالُه الصَّالِحَةُ.
23,المؤمنون,103,خَسِرُوٓاْ أَنفُسَهُمۡ,خسروا أنفسهم,أي: ضَيَّعُوها.
23,المؤمنون,104,تَلۡفَحُ,تلفح,تَحْرِقُ.
23,المؤمنون,104,كَٰلِحُونَ,كلحون,عابِسُونَ تَقَلَّصَتْ شِفاهُهُم عن أسْنانِهِم؛ مِنْ إحْراقِ النَّارِ وُجُوهَهُم.
23,المؤمنون,105,ءَايَٰتِي,ءايتي,أي: آياتُ القُرآن.
23,المؤمنون,106,شِقۡوَتُنَا,شقوتنا,هي المَلَذَّاتُ والشَّهَواتُ التي كُتِبَتْ عَلَينا في سابِقِ عِلْمِكَ، وساقَتْنا إلى الشَّقاءِ.
23,المؤمنون,107,فَإِنۡ عُدۡنَا,فإن عدنا,فَإن رَجَعْنا إلى الضَّلالِ.
23,المؤمنون,108,ٱخۡسَـُٔواْ فِيهَا,ٱخسـوا فيها,امْكُثُوا في النَّارِ أذِلَّاءَ صاغِرِينَ.
23,المؤمنون,110,سِخۡرِيًّا,سخريا,مَهْزُوءاً بهم.
23,المؤمنون,113,ٱلۡعَآدِّينَ,ٱلعادين,أي: المُتَمَكِّنِينَ مِن مَعْرِفَةِ العَدَدِ مِنَ الملائِكَةِ أو مِنَ النَّاسِ.
23,المؤمنون,115,عَبَثٗا,عبثا,لَعِباً مِنْ غَيرِ فائِدةٍ وَلاحِكْمَةٍ.
23,المؤمنون,116,ٱلۡمَلِكُ,ٱلملك,الَّذي يَحِقُّ لَهُ المُلْكُ على الإطْلاقِ.
23,المؤمنون,116,ٱلۡحَقُّ,ٱلحق,الثَّابِتُ الَّذي لا يَزُولُ.
23,المؤمنون,116,ٱلۡعَرۡشِ,ٱلعرش,هو سَرِيرُ المُلْكِ الَّذي اسْتَوى عليه الرَّحمنُ، وتَحْمِلُه الملائِكةُ، وهو أعْظَمُ المَخْلُوقاتِ، وهو سَقْفُ الجنَّةِ.
24,النور,1,وَفَرَضۡنَٰهَا,وفرضنها,أوْجَبْنا أَحْكامَ هذه السُّورةِ عَلَيكُم.
24,النور,1,ءَايَٰتِۭ بَيِّنَٰتٖ,ءايت بينت,دَلالاتٍ واضِحَاتٍ.
24,النور,2,فَٱجۡلِدُواْ,فٱجلدوا,فاضربُوا بالسَّوطِ.
24,النور,2,رَأۡفَةٞ,رأفة,رَحْمَةٌ ورِقَّةٌ.
24,النور,2,وَلۡيَشۡهَدۡ,وليشهد,وَلْيَحْضُرْ.
24,النور,3,وَحُرِّمَ ذَٰلِكَ,وحرم ذلك,أي: نكاحُ الزِّانِيةِ حتى تَتَوْبَ، أوْ حُرِّم الزِّنى نَفْسُه.
24,النور,4,يَرۡمُونَ,يرمون,يَقْذِفُونَ بالزِّنى.
24,النور,4,ٱلۡمُحۡصَنَٰتِ,ٱلمحصنت,النِّساءَ الحرائِرَ العَفِيفاتِ، وكذلك الرِّجالُ.
24,النور,4,ٱلۡفَٰسِقُونَ,ٱلفسقون,الخارِجُونَ عَن طاعَةِ اللهِ.
24,النور,6,يَرۡمُونَ أَزۡوَٰجَهُمۡ,يرمون أزوجهم,يَقْذِفُونَ زَوْجاتِهم بالزِّنى.
24,النور,6,لَمِنَ ٱلصَّٰدِقِينَ,لمن ٱلصدقين,أي: في قَذْفِه زَوْجَتَه بالزِّنى.
24,النور,7,وَٱلۡخَٰمِسَةُ,وٱلخمسة,أي: الشَّهادَةُ الخامِسَةُ.
24,النور,7,مِنَ ٱلۡكَٰذِبِينَ,من ٱلكذبين,أي: في قَذْفِه زَوْجتَه بالزِّنى.
24,النور,8,وَيَدۡرَؤُاْ عَنۡهَا,ويدرؤا عنها,ويَدْفَعُ عَنِ الزَّوجَةِ المَقْذُوفَةِ.
24,النور,10,تَوَّابٌ,تواب,كثِيرُ القَبُولِ لِتَوْبَةِ مَنْ تابَ إليهِ مِنْ عِبادِهِ.
24,النور,10,حَكِيمٌ,حكيم,أي: في شَرَائِعِه وأَحْكَامِه، فلم يُنْزِلْ بالكاذِبِ مِن المتَلاعِنَينِ ما دَعا به على نَفْسِه.
24,النور,11,بِٱلۡإِفۡكِ,بٱلإفك,أَقْبحِ الكَذِبِ وأفْحَشِه، وهو اتِّهامُ أمِّ المؤمنينَ عائِشَةَ رضي اللهُ عَنَها بالفاحِشةِ.
24,النور,11,عُصۡبَةٞ مِّنكُمۡ,عصبة منكم,جَماعةٌ مُنْتَسِبُونَ إليكُم.
24,النور,11,مَا ٱكۡتَسَبَ,ما ٱكتسب,جَزاءُ ما ارْتَكَبَ.
24,النور,11,تَوَلَّىٰ كِبۡرَهُۥ,تولى كبره,تَحَمَّلَ مُعْظَمَ الإِفْكِ، وهو عبدُ اللهِ بنُ أُبيِّ بنِ سَلُولٍ كبيرُ المنافِقِيِنَ.
24,النور,12,لَوۡلَآ,لولا,هَلَّا.
24,النور,12,إِفۡكٞ مُّبِينٞ,إفك مبين,بُهْتانٌ واضِحٌ.
24,النور,14,لَمَسَّكُمۡ,لمسكم,لَأصَابَكُم.
24,النور,14,فِي مَآ أَفَضۡتُمۡ فِيهِ,في ما أفضتم فيه,بِسَبَبِ ماخُضْتُم فيه مِنْ حَدِيثِ الإِفْكِ.
24,النور,15,إِذۡ تَلَقَّوۡنَهُۥ,إذ تلقونه,حِينَ تَتَلَقَّفُونَ حَدِيثَ الإِفْكِ وتَتَناقَلُونَه.
24,النور,15,وَتَحۡسَبُونَهُۥ هَيِّنٗا,وتحسبونه هينا,وتَظُنُّونَ تَلَقِّيَ الإِفْكِ شَيئاً سَهْلاً لا يَلْحَقُكُم فيه إثْمٌ.
24,النور,16,مَا يَكُونُ لَنَآ,ما يكون لنا,ما يَحِلُّ لَنا ولا يَنْبَغِي.
24,النور,16,سُبۡحَٰنَكَ,سبحنك,تَنْزِيهاً لكَ يا رَبِّ.
24,النور,16,بُهۡتَٰنٌ,بهتن,افْتِرَاءٌ وكَذِبٌ.
